/home/ts1349/datasets/blemore/face_aligned/A102_ang_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_ang_int1_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_ang_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_ang_int2_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_ang_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_ang_int3_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_ang_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_ang_int4_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_disg_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_disg_int1_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_disg_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_disg_int2_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_disg_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_disg_int3_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_disg_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_disg_int4_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_fea_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_fea_int1_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_fea_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_fea_int2_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_fea_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_fea_int3_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_fea_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_fea_int4_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_hap_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_hap_int1_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_hap_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_hap_int2_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_hap_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_hap_int3_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_hap_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_hap_int4_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_neu_sit1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_neu_sit1_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_neu_sit2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_neu_sit2_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_neu_sit3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_neu_sit3_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_neu_sit4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_neu_sit4_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A102_sad_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_sad_int1_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A102_sad_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_sad_int2_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A102_sad_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_sad_int3_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A102_sad_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A102_sad_int4_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A103_ang_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_ang_int1_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_ang_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_ang_int2_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_ang_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_ang_int3_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_ang_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_ang_int4_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_disg_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_disg_int1_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_disg_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_disg_int2_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_disg_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_disg_int3_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_disg_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_disg_int4_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_fea_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_fea_int1_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_fea_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_fea_int2_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_fea_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_fea_int3_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_fea_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_fea_int4_ver1.wav 0.0 0.0 0.0 1.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_hap_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_hap_int1_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_hap_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_hap_int2_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_hap_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_hap_int3_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_hap_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_hap_int4_ver1.wav 0.0 0.0 0.0 0.0 1.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_neu_sit1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_neu_sit1_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_neu_sit2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_neu_sit2_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_neu_sit3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_neu_sit3_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_neu_sit4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_neu_sit4_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A103_sad_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_sad_int1_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A103_sad_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_sad_int2_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A103_sad_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_sad_int3_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A103_sad_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A103_sad_int4_ver1.wav 0.0 0.0 0.0 0.0 0.0 1.0
/home/ts1349/datasets/blemore/face_aligned/A18_disg_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_disg_int1_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_disg_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_disg_int2_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_disg_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_disg_int3_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_disg_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_disg_int4_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_neu_sit1_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_neu_sit1_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_neu_sit2_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_neu_sit2_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_neu_sit3_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_neu_sit3_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A18_neu_sit4_ver1 /home/ts1349/datasets/blemore/audio_16k/A18_neu_sit4_ver1.wav 1.0 0.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_ang_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_ang_int1_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_ang_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_ang_int2_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_ang_int3_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_ang_int3_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_ang_int4_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_ang_int4_ver1.wav 0.0 1.0 0.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_disg_int1_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_disg_int1_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
/home/ts1349/datasets/blemore/face_aligned/A200_disg_int2_ver1 /home/ts1349/datasets/blemore/audio_16k/A200_disg_int2_ver1.wav 0.0 0.0 1.0 0.0 0.0 0.0
